GeneID,logFC,PValue,FDR,Regulation,PathwayID,PathwayName,PathwaySource
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
TEK,1.023774058,2.62e-32,2.62e-32,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
VEGFA,0.799914277,1.92e-12,1.92e-12,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
CTSH,1.765408217,0.010353268,0.010353268,Up,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION.v2026.1.Hs.gmt
GLIPR2,0.696386593,9.24e-14,9.24e-14,Up,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION.v2026.1.Hs.gmt
TGFB2,0.794331218,5.06e-06,5.06e-06,Up,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION.v2026.1.Hs.gmt
RGCC,1.867902196,2.17e-77,2.17e-77,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY.v2026.1.Hs.gmt
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY.v2026.1.Hs.gmt
STAT3,0.731103579,2.82e-37,2.82e-37,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
TGFB2,0.794331218,5.06e-06,5.06e-06,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
RGCC,1.867902196,2.17e-77,2.17e-77,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION.v2026.1.Hs.gmt
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION.v2026.1.Hs.gmt
STAT3,0.731103579,2.82e-37,2.82e-37,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION.v2026.1.Hs.gmt
TGFB2,0.794331218,5.06e-06,5.06e-06,Up,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION.v2026.1.Hs.gmt
IL6R,1.005530624,5.74e-07,5.74e-07,Up,GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PLPP3,0.702883824,2.77e-21,2.77e-21,Up,GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CARMIL1,1.452542858,1.54e-08,1.54e-08,Up,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING.v2026.1.Hs.gmt
CASS4,0.745064445,2.18e-13,2.18e-13,Up,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING.v2026.1.Hs.gmt
DAB2,0.846289018,9.1e-69,9.1e-69,Up,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING.v2026.1.Hs.gmt
AEBP1,0.652201863,9.74e-12,9.74e-12,Up,GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION.v2026.1.Hs.gmt
BMP4,2.194445629,2.09e-25,2.09e-25,Up,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS.v2026.1.Hs.gmt
IL6R,1.005530624,5.74e-07,5.74e-07,Up,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS.v2026.1.Hs.gmt
MFAP4,0.767517471,8.57e-20,8.57e-20,Up,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS.v2026.1.Hs.gmt
RGCC,1.867902196,2.17e-77,2.17e-77,Up,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS.v2026.1.Hs.gmt
VSIR,1.5713407,4.31e-21,4.31e-21,Up,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS.v2026.1.Hs.gmt
CCDC80,0.746679331,8.86e-52,8.86e-52,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
COL15A1,2.31885114,4.19e-14,4.19e-14,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
COL18A1,1.100518206,0.000639713,0.000639713,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
COL8A2,0.851770588,0.007572793,0.007572793,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
FBLN1,0.811822489,3.27e-41,3.27e-41,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
LAMA1,0.658614338,1.24e-10,1.24e-10,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
LAMA3,1.319027498,0.022105166,0.022105166,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
LAMA4,1.394028127,9.47e-71,9.47e-71,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
LAMA5,1.630746396,1.3e-27,1.3e-27,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
MATN2,0.773178692,1.77e-09,1.77e-09,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
NTN4,1.40213367,4.53e-51,4.53e-51,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
TNC,1.425361729,1.7e-176,1.7e-176,Up,GOCC_BASEMENT_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_BASEMENT_MEMBRANE,GOCC_BASEMENT_MEMBRANE.v2026.1.Hs.gmt
C1QTNF1,0.815277345,1.17e-13,1.17e-13,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL14A1,1.202392112,0.024997564,0.024997564,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL15A1,2.31885114,4.19e-14,4.19e-14,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL18A1,1.100518206,0.000639713,0.000639713,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL1A2,0.700875916,4.25e-57,4.25e-57,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL8A2,0.851770588,0.007572793,0.007572793,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COLEC12,0.818491542,0.000364644,0.000364644,Up,GOCC_COLLAGEN_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TRIMER,GOCC_COLLAGEN_TRIMER.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOCC_COLLAGEN_TYPE_VI_TRIMER,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COLLAGEN_TYPE_VI_TRIMER,GOCC_COLLAGEN_TYPE_VI_TRIMER.v2026.1.Hs.gmt
COL14A1,1.202392112,0.024997564,0.024997564,Up,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS.v2026.1.Hs.gmt
COL1A2,0.700875916,4.25e-57,4.25e-57,Up,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS.v2026.1.Hs.gmt
COL8A2,0.851770588,0.007572793,0.007572793,Up,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_COMPLEX_OF_COLLAGEN_TRIMERS,GOCC_COMPLEX_OF_COLLAGEN_TRIMERS.v2026.1.Hs.gmt
ADGRG1,1.131584113,1.27e-06,1.27e-06,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
AEBP1,0.652201863,9.74e-12,9.74e-12,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
C1QTNF1,0.815277345,1.17e-13,1.17e-13,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
COL14A1,1.202392112,0.024997564,0.024997564,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
COL6A1,0.653701238,6.74e-46,6.74e-46,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
CTSK,0.59485923,0.014252916,0.014252916,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
DDR1,0.772547226,0.00525808,0.00525808,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
ITGA11,1.173486987,3.55e-60,3.55e-60,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
PODN,2.688939746,5.99e-15,5.99e-15,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOMF_COLLAGEN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING.v2026.1.Hs.gmt
ITGA11,1.173486987,3.55e-60,3.55e-60,Up,GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION,GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
DDR1,0.772547226,0.00525808,0.00525808,Up,GOMF_COLLAGEN_RECEPTOR_ACTIVITY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_RECEPTOR_ACTIVITY,GOMF_COLLAGEN_RECEPTOR_ACTIVITY.v2026.1.Hs.gmt
ITGA11,1.173486987,3.55e-60,3.55e-60,Up,GOMF_COLLAGEN_RECEPTOR_ACTIVITY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_COLLAGEN_RECEPTOR_ACTIVITY,GOMF_COLLAGEN_RECEPTOR_ACTIVITY.v2026.1.Hs.gmt
ABI3BP,1.147780091,0.011210055,0.011210055,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
CADM1,0.590769485,1.83e-09,1.83e-09,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
COL1A2,0.700875916,4.25e-57,4.25e-57,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
COL5A3,0.954958969,2.17e-10,2.17e-10,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
COL8A2,0.851770588,0.007572793,0.007572793,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
DAB2,0.846289018,9.1e-69,9.1e-69,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
DCN,1.4205414,2.95e-146,2.95e-146,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
FBLN1,0.811822489,3.27e-41,3.27e-41,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
FBLN2,0.748087541,1.02e-11,1.02e-11,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
FBN2,1.662555232,1.25e-269,1.25e-269,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
GAS1,1.04203709,3.48e-05,3.48e-05,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
IGFBP4,0.622602319,1.02e-30,1.02e-30,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
LAMA1,0.658614338,1.24e-10,1.24e-10,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
LAMA3,1.319027498,0.022105166,0.022105166,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
MATN2,0.773178692,1.77e-09,1.77e-09,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
MEST,1.455228783,3.92e-79,3.92e-79,Up,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION.v2026.1.Hs.gmt
