MPPE1P2,2,0,1,1,0,0,0,0,0,0
MPPED1,0,0,0,0,0,0,0,0,0,0
MPPED2,19,3,0,3,0,1,0,3,0,1
MPRIP,17369,16952,22875,20302,19309,18456,16419,16123,19486,13520
MPRIP-AS1,1,0,2,0,1,0,1,0,1,0
MPRIPP1,17,17,26,22,23,21,20,18,23,20
MPST,763,552,670,498,849,523,585,624,666,537
MPV17,1306,1341,1364,1231,1469,1272,1107,1067,975,977
MPV17L,16,9,12,11,7,8,13,5,5,15
MPV17L2,540,483,549,655,651,629,518,480,373,345
MPV17L2P1,0,0,0,0,0,0,0,0,0,0
MPZ,6,7,1,8,5,4,9,4,4,1
MPZL1,7634,7113,5949,5820,7651,5857,5921,4828,5907,5399
MPZL2,3,0,0,0,0,0,0,0,0,0
MPZL3,82,39,75,54,50,19,22,24,85,38
MR1,258,300,401,295,348,265,154,142,248,285
MRAP,3,3,0,9,0,8,9,6,6,4
MRAP-AS1,1,0,0,1,0,0,0,0,0,1
MRAP2,27,18,4,6,8,4,14,3,0,1
MRAS,6219,5466,3731,4990,6224,4476,5424,4080,4435,3496
MRC1,0,0,2,1,1,1,2,0,0,0
MRC2,32794,35904,30536,32747,42506,33060,38301,31876,35740,40307
MRE11,1323,1495,1556,1905,1650,1806,1411,1555,1199,1135
MRE11P1,0,0,0,0,0,0,1,1,0,0
MREG,8,24,48,55,48,39,36,29,44,16
MREGP1,0,0,0,0,0,0,0,0,0,0
MRFAP1,724,997,678,953,1044,895,654,734,723,485
MRFAP1L1,1891,2017,1849,2045,2358,2118,1712,1789,1648,1608
MRFAP1L2,197,205,245,238,318,273,265,316,232,211
MRFAP1P1,0,0,0,0,0,0,0,0,0,0
MRGBP,1030,1078,1130,1325,1542,1346,1033,1105,1310,873
MRGPRD,0,0,0,0,0,0,0,0,0,0
MRGPRE,0,1,1,4,1,2,0,1,0,0
MRGPRF,1900,2965,1401,2136,2178,2082,2118,1823,2250,1641
MRGPRF-AS1,18,40,14,23,36,14,16,23,34,29
MRGPRG,0,0,0,0,0,0,0,0,0,0
MRGPRG-AS1,0,0,0,0,0,0,0,0,0,0
MRGPRX1,0,0,0,0,0,0,0,0,0,0
MRGPRX10P,0,0,0,0,0,0,0,0,0,0
MRGPRX11P,0,0,0,0,0,0,0,0,0,0
MRGPRX12P,0,0,0,0,0,0,0,0,0,0
MRGPRX13P,0,0,0,0,0,0,0,0,0,0
MRGPRX2,0,0,0,0,0,0,0,0,0,0
MRGPRX3,0,0,0,0,0,0,0,0,0,0
MRGPRX4,0,0,4,0,1,0,0,0,1,0
MRGPRX5P,0,0,0,0,0,0,0,0,0,0
MRGPRX6P,0,0,0,0,0,0,0,0,0,0
MRGPRX7P,0,0,0,0,0,0,0,0,0,0
MRGPRX8P,0,0,0,0,0,0,0,0,0,0
MRGPRX9P,0,0,0,0,0,0,0,0,0,0
MRI1,1256,1058,1001,985,1473,1130,1231,1127,989,895
MRLN,0,1,0,0,1,0,0,0,0,0
MRM1,179,165,135,164,199,203,141,142,92,115
MRM2,1172,1140,1192,1356,1567,1237,1194,1030,1097,1035
MRM3,429,479,509,726,593,601,426,460,379,350
MRM3P1,0,0,0,0,0,0,0,0,0,0
MRM3P2,0,0,0,0,0,0,0,0,0,0
MRNIP,1703,1104,1332,1071,1886,1176,1027,1147,1448,1047
MRO,1,0,0,1,0,1,0,1,0,0
MROCKI,2,3,3,1,1,3,0,0,0,0
MROH1,1107,710,1256,758,1334,563,729,960,813,886
MROH2A,0,0,0,0,0,0,1,0,0,0
MROH2B,0,0,0,0,0,0,0,0,0,0
MROH3P,0,0,0,0,0,0,0,0,0,0
MROH4P,0,0,0,0,0,0,0,0,0,0
MROH5,0,0,0,0,0,0,0,0,0,0
MROH6,57,35,31,29,55,41,34,47,20,31
MROH7,8,8,4,11,0,4,3,0,1,2
MROH7-TTC4,12,4,14,5,14,13,2,10,10,16
MROH8,3,2,0,4,2,3,4,2,3,7
MROH9,12,12,18,11,0,5,0,2,10,5
MRPL1,659,663,712,961,859,998,578,620,674,566
MRPL10,1116,1261,1063,1461,1302,1128,955,1062,906,843
MRPL11,654,827,790,1042,936,984,627,740,633,609
MRPL12,1792,1701,1908,2409,2477,2329,1612,1655,1646,1207
MRPL13,1041,1109,1057,1306,1248,1319,930,1036,880,783
MRPL14,956,1004,1059,1113,1299,1123,891,893,1011,714
MRPL15,1380,1595,2055,2491,2214,2222,1371,1508,1624,1148
MRPL15P1,0,0,0,0,0,0,0,0,0,0
MRPL16,993,1114,1073,1284,1310,1163,950,925,979,818
MRPL17,2458,2092,2763,2877,3290,2954,2286,2027,2361,1785
MRPL18,1744,1789,2076,2357,2520,2341,1798,1801,1672,1455
MRPL19,1869,1876,1917,2285,2456,2273,1795,1820,1958,1662
MRPL2,744,761,749,938,842,833,643,714,617,615
MRPL20,1780,1667,1951,2188,2283,2151,1532,1430,1688,1418
MRPL20-AS1,136,156,176,0,0,173,110,68,128,151
MRPL20-DT,106,76,77,98,99,103,72,77,70,76
MRPL20P1,0,0,0,0,0,0,0,0,0,0
MRPL21,581,617,841,941,882,761,661,687,632,531
MRPL22,807,847,878,1021,984,898,720,783,771,551
MRPL22P1,0,0,0,0,0,0,0,0,0,0
MRPL23,693,501,996,993,1185,794,818,858,901,572
MRPL24,956,1079,1312,1664,1479,1614,1034,1209,863,866
MRPL27,1193,1220,1421,1485,1567,1349,1146,1106,1240,906
MRPL28,1569,1552,1772,2019,1895,1695,1479,1458,1371,1110
MRPL2P1,0,0,0,0,0,0,0,0,0,0
MRPL3,3057,3320,3697,4722,4487,4628,3046,3255,3185,2860
MRPL30,1411,1340,1500,1801,1902,1697,1238,1273,1287,1265
MRPL30P1,0,0,0,0,0,0,0,0,0,0
MRPL32,1107,1393,1271,1766,1441,1430,962,1014,1020,885
MRPL32P1,0,0,0,0,0,0,0,0,0,0
MRPL32P2,0,0,0,0,0,0,0,0,0,0
MRPL33,928,1038,1074,1132,1225,1065,933,872,861,778
MRPL34,187,277,261,166,333,252,60,168,182,233
MRPL35,1716,1722,1861,2166,2170,2004,1375,1501,1764,1364
MRPL35P1,0,0,0,0,0,0,0,0,0,0
MRPL35P2,3,1,4,1,0,2,0,0,0,1
MRPL35P3,0,0,2,0,0,0,0,2,3,0
MRPL35P4,0,0,0,0,0,0,0,0,0,0
MRPL36,1043,1220,1057,1317,1139,1130,1111,1019,924,850
MRPL36P1,0,0,0,0,0,0,0,0,0,0
MRPL37,2838,2864,3195,3753,3787,3559,2655,2763,2565,2295
MRPL37P1,0,2,1,0,0,0,0,0,0,1
MRPL38,1079,1188,1156,1337,1340,1347,894,1065,1032,804
MRPL39,650,627,814,1000,787,890,666,721,751,567
MRPL3P1,4,1,0,5,3,4,2,3,1,2
MRPL4,1274,1363,1486,1848,1772,1738,1203,1323,1266,1063
MRPL40,123,212,152,237,192,162,151,116,100,107
MRPL40P1,0,0,1,1,0,0,0,0,0,0
MRPL41,1623,1486,1659,1721,1900,1541,1575,1280,1344,1167
MRPL42,1744,1850,1619,2333,2192,2111,1466,1586,1950,1529
MRPL42P1,0,0,0,0,0,0,1,1,0,0
MRPL42P2,0,0,0,0,0,0,0,0,0,0
MRPL42P3,0,0,0,0,0,0,0,0,0,0
MRPL42P4,0,0,0,0,0,0,0,0,0,0
MRPL42P6,0,0,0,0,0,0,0,0,0,0
MRPL43,396,286,240,397,331,333,331,327,525,421
MRPL44,845,859,935,1102,1009,894,748,719,824,634
MRPL45,954,1190,935,1319,1179,1272,895,1005,841,799
MRPL45P1,0,0,0,0,0,0,0,0,0,0
MRPL45P2,16,22,29,31,0,12,0,14,21,20
MRPL46,459,480,553,622,645,572,369,389,452,372
MRPL47,1165,1231,1315,1596,1530,1443,1034,1106,1101,896
MRPL48,425,472,471,597,646,586,465,483,497,394
MRPL48P1,0,0,0,0,0,0,1,0,0,0
MRPL49,1570,1476,1639,1637,1831,1559,1366,1234,1428,1122
MRPL49P1,0,0,0,0,0,0,0,0,0,0
MRPL49P2,0,0,0,0,0,0,0,0,0,0
MRPL50,751,764,866,964,1058,887,673,677,642,506
MRPL50P1,0,0,0,0,0,0,0,0,0,0
MRPL50P2,0,0,0,0,0,0,0,0,0,0
MRPL50P4,0,0,0,0,0,0,0,0,0,0
MRPL51,2916,3132,2819,3365,3224,3074,2337,2436,2338,2159
MRPL51P2,0,0,0,0,0,0,0,0,0,0
MRPL52,1060,988,1473,1452,1735,1444,866,907,1171,832
MRPL53,602,637,575,649,661,595,567,580,511,429
MRPL53P1,0,0,0,0,0,0,0,0,0,0
MRPL54,617,634,648,641,665,557,589,585,630,575
MRPL55,601,581,529,512,646,560,507,543,441,486
MRPL57,872,763,906,977,1111,965,716,749,745,648
MRPL57P1,0,0,0,0,0,0,0,0,0,0
MRPL57P3,0,0,0,0,0,0,0,0,0,0
MRPL57P6,0,0,0,0,0,0,0,0,0,0
MRPL57P7,0,0,0,0,0,0,0,0,0,0
MRPL57P8,0,0,0,0,0,0,0,0,0,0
MRPL58,635,615,649,839,887,898,562,595,626,494
MRPL9,1345,1386,1374,1538,1599,1539,1203,1352,1294,1034
MRPL9P1,2,0,1,0,3,2,2,0,1,1
MRPS10,1702,1676,1990,2408,2639,2601,1568,1726,1722,1635
MRPS10P1,0,0,0,0,0,0,0,0,0,0
MRPS10P2,0,0,0,0,0,0,0,0,0,0
MRPS11,1107,1085,1290,1388,1471,1317,1125,1038,1013,906
MRPS11P1,0,0,0,0,0,0,0,0,0,0
MRPS12,585,469,584,730,731,697,497,432,471,394
MRPS14,705,684,672,644,755,581,606,602,504,507
MRPS15,1320,1509,1443,1510,1582,1549,1201,1175,1099,1019
MRPS15P1,0,0,0,0,0,0,0,0,0,0
MRPS16,2025,2128,2195,2538,2667,2468,1943,2037,2021,1908
MRPS16P1,0,0,0,0,0,0,0,0,0,0
MRPS16P2,0,0,0,0,0,0,0,0,0,0
MRPS16P3,0,0,0,0,0,0,0,0,0,0
MRPS17,376,386,510,591,547,546,437,430,379,348
MRPS17P1,2,0,0,0,0,0,0,1,0,0
MRPS17P3,0,0,0,0,0,0,0,0,0,0
MRPS17P5,0,0,0,0,0,0,0,0,0,0
MRPS17P9,0,0,0,0,0,0,0,0,0,0
MRPS18A,46,36,49,100,83,33,52,41,64,39
MRPS18AP1,2,0,0,0,4,0,1,3,2,1
MRPS18B,1076,1270,1206,1692,1683,1825,1071,1319,984,982
MRPS18BP1,0,0,0,0,0,0,0,0,0,0
MRPS18BP2,0,0,0,0,0,0,0,0,0,0
MRPS18C,810,877,893,1067,1038,1047,711,717,770,637
MRPS18CP4,0,0,0,0,0,0,0,0,0,0
MRPS18CP6,0,0,0,0,0,0,0,0,0,0
MRPS18CP7,0,0,1,1,0,0,0,0,0,1
MRPS2,1213,1376,1236,1982,1716,1959,1166,1256,1167,951
MRPS21,682,452,456,364,551,425,389,379,383,352
MRPS21P1,0,0,0,0,0,0,0,0,0,0
MRPS21P2,0,0,0,0,0,0,0,0,0,0
MRPS21P3,0,0,0,0,0,0,0,0,0,0
MRPS21P5,0,0,0,0,0,0,0,0,0,0
MRPS21P6,0,1,0,0,0,0,0,0,0,0
MRPS21P7,0,0,0,0,0,0,0,1,0,0
MRPS21P8,0,0,0,0,0,0,0,0,0,0
MRPS21P9,0,0,0,0,0,0,0,0,0,0
MRPS22,214,236,178,205,251,187,139,181,154,146
MRPS22P1,0,0,0,0,0,0,0,0,0,0
MRPS23,1201,1116,1218,1347,1452,1301,971,975,1109,824
MRPS24,1497,1781,1485,2051,1706,1634,1425,1459,1707,1222
MRPS25,874,859,1219,1401,1556,1401,808,863,944,861
MRPS26,762,546,778,859,865,880,606,702,623,593
MRPS27,102,93,76,87,75,75,21,40,65,66
MRPS28,600,663,591,762,601,732,514,623,502,440
MRPS30,784,741,862,993,1056,966,740,714,811,695
MRPS30-DT,3,3,0,10,5,6,5,4,0,7
MRPS31,458,469,453,607,533,598,401,382,427,362
MRPS31P1,0,0,0,0,0,0,0,0,0,0
MRPS31P2,0,0,0,0,0,0,0,0,0,0
MRPS31P4,13,18,8,16,16,23,14,17,15,12
MRPS31P5,0,0,0,0,0,0,0,0,0,0
MRPS33,745,833,616,837,743,790,557,618,512,553
MRPS33P2,0,0,0,0,0,0,0,0,0,0
MRPS33P3,0,0,0,0,0,0,0,0,0,0
MRPS33P4,0,0,0,0,0,0,0,0,0,0
MRPS34,1951,1806,2025,2239,2464,2211,1801,1804,1867,1502
MRPS35,1860,1907,1926,2556,2538,2491,1584,1690,1949,1583
MRPS35-DT,5,1,0,3,2,2,42,48,2,3
MRPS35P2,0,0,0,0,0,0,0,0,0,0
MRPS35P3,0,0,0,0,0,0,0,0,0,0
MRPS36P1,1,0,1,1,0,0,0,1,2,0
MRPS36P2,0,0,0,0,0,0,0,0,0,0
MRPS36P3,0,0,0,0,0,0,0,0,0,0
MRPS36P4,0,0,0,0,0,0,0,0,0,0
MRPS36P5,0,0,0,1,0,0,0,0,0,0
MRPS5,656,760,719,960,893,826,605,633,708,533
MRPS5P3,0,0,0,0,0,0,0,0,0,0
MRPS5P4,0,0,0,0,0,0,0,0,0,0
MRPS6,2228,3510,3092,3520,2674,3399,2518,2671,2317,1833
MRPS6P2,0,0,0,0,0,0,0,0,0,0
MRPS6P4,0,0,0,0,0,0,0,0,0,0
MRPS7,1379,1400,1389,1605,1817,1749,1198,1285,1173,970
MRPS9,632,664,715,884,897,753,542,559,593,498
MRPS9-AS1,4,4,8,1,0,2,1,0,2,2
MRRF,846,890,775,1062,1118,1151,677,748,761,674
MRRFP1,0,0,0,1,0,0,0,0,0,0
MRS2,552,420,349,336,546,362,451,374,564,456
MRS2P1,0,0,0,0,0,0,0,0,0,0
MRS2P2,0,0,0,0,0,0,1,1,1,1
MRTFA,286,213,306,127,322,115,155,253,210,172
MRTFA-AS1,0,0,0,0,0,1,0,1,1,0
MRTFB,1035,846,1013,940,1349,920,764,726,1032,743
MRTO4,1727,1996,2404,3495,3116,3273,1600,2004,2137,1543
MS4A1,0,0,0,0,0,8,0,0,0,0
MS4A10,0,1,0,0,0,0,0,0,0,0
MS4A12,0,0,0,0,0,0,0,0,0,0
MS4A13,0,0,0,0,0,0,0,0,0,0
MS4A14,0,0,0,0,0,0,0,0,0,0
MS4A15,0,0,1,0,0,0,0,0,2,0
MS4A19P,0,0,0,0,0,0,0,0,0,0
MS4A2,0,0,0,0,0,0,0,0,0,0
MS4A3,0,0,0,0,0,0,0,0,0,0
MS4A4A,0,0,0,0,0,0,0,0,0,0
MS4A4E,0,2,1,0,0,0,0,0,0,1
MS4A5,0,0,0,0,0,0,0,0,0,0
MS4A6A,0,0,0,0,0,0,0,0,0,0
MS4A6E,0,0,0,0,0,0,0,0,0,0
MS4A7,0,0,0,0,0,0,0,1,0,0
MS4A8,0,0,0,0,0,0,0,0,0,0
MSANTD1,5,2,0,5,0,3,0,1,5,3
MSANTD2,326,288,363,315,428,434,245,234,369,280
MSANTD2-AS1,51,33,40,33,72,57,49,56,19,44
MSANTD2P1,0,0,0,0,0,0,0,0,0,0
MSANTD3,1922,1812,1833,1829,2122,1680,1421,1326,1853,1279
MSANTD3-TMEFF1,611,530,424,466,798,585,486,512,478,422
MSANTD3P1,0,0,0,0,0,0,0,0,0,0
MSANTD4,934,857,986,945,1076,915,818,851,932,785
MSANTD7,86,97,117,143,158,121,99,88,137,50
MSC,0,21,4,13,0,0,14,3,4,3
MSC-AS1,627,759,931,1026,944,703,871,773,748,848
MSGN1,0,0,0,0,0,0,0,0,0,0
MSH2,1647,1696,2156,2436,2537,2331,2000,2100,2082,1608
MSH2-OT1,0,0,0,0,0,0,0,0,0,0
MSH3,1040,1004,1138,1186,1283,1045,1076,975,971,950
MSH4,0,1,1,1,3,1,1,1,2,1
MSH5,235,237,237,300,258,307,129,173,108,147
MSH5-SAPCD1,57,54,61,161,123,111,80,127,39,83
MSH6,4070,3688,3533,3943,4146,3152,3308,3337,3058,2536
MSI1,7,9,1,3,0,2,2,1,0,2
MSI2,1135,592,626,511,633,340,453,493,642,324
MSL1,5307,5288,5554,6124,6746,5753,5112,4965,5019,4166
MSL2,910,958,1138,1232,1247,1171,984,988,1049,797
MSL3,1418,1590,1700,1720,1911,1559,1510,1403,1449,1421
MSL3-DT,1,3,1,1,4,2,3,2,0,1
MSL3P2,2,0,2,0,4,2,0,3,2,0
MSL3P3,0,0,0,0,0,1,0,0,0,0
MSLN,4,1,0,0,0,0,0,0,2,2
MSLNL,0,0,0,0,0,0,0,0,0,0
MSMB,0,0,0,0,0,0,0,0,0,0
MSMO1,1275,931,2721,997,2364,981,1327,1228,1664,984
MSMP,20,26,15,23,0,27,9,14,19,38
MSN,39218,37702,75689,51442,66008,51355,44317,43753,47167,32953
MSNP1,17,20,30,17,31,25,22,12,16,20
MSR1,10,14,6,8,16,27,14,31,9,18
MSRA,404,367,657,403,554,383,389,325,530,346
MSRA-DT,0,3,4,2,7,4,4,3,1,1
MSRB1,7,5,9,2,0,0,7,4,8,1
MSRB1P1,0,0,0,0,0,0,0,0,0,0
MSRB2,953,728,550,511,767,446,627,525,622,620
MSRB3,7455,5849,14704,7632,10385,6563,8791,6874,11036,9020
MSRB3-AS1,13,20,27,32,19,42,16,40,6,6
MSS51,44,43,59,42,38,31,34,30,40,34
MST1,123,94,66,38,99,61,42,68,70,107
MST1L,2,0,0,0,0,0,0,0,0,0
MST1P2,8,13,8,9,10,5,9,12,3,22
MST1R,3,8,6,6,12,3,12,5,8,1
MSTN,5,1,1,3,0,1,3,1,1,1
MSTO1,1777,1467,1990,2268,2282,2059,1463,1493,1703,1534
MSTO2P,110,77,119,89,150,134,61,86,85,97
MSX1,1210,2254,756,1659,1093,1801,1065,1211,1001,943
MSX2,57,64,39,66,25,33,34,30,13,6
MSX2P1,0,0,0,0,0,0,0,0,0,0
MT-ATP6,65511,57383,47841,55119,71504,70486,51892,56217,40608,46763
MT-ATP8,11871,9849,10543,11546,15117,14321,9531,11514,7838,10096
MT-CO1,278966,247473,226752,261651,303947,268191,201071,229755,181780,208793
MT-CO2,73639,70443,81342,83772,85998,79025,62130,65076,52721,53578
MT-CO3,83577,76950,60296,68054,97479,88256,68106,76616,50528,59725
MT-CYB,52892,49781,55255,58218,75025,63466,47769,49314,41733,43108
MT-ND1,43210,39446,37740,43330,47363,45589,30584,34348,28700,30684
MT-ND2,53132,48062,49763,57217,56054,53616,44566,46207,33062,35549
MT-ND3,8159,7807,9343,9870,12399,11399,9031,9103,7696,9029
MT-ND4,111711,100138,97791,105573,125465,117347,83311,89691,73983,84972
MT-ND4L,12948,12448,12235,12932,15206,14653,9503,11688,8297,9601
MT-ND5,80258,64970,73612,72149,85548,70477,53358,56248,54576,55697
MT-ND6,19661,15104,19053,16522,20294,15911,13893,13326,13256,14666
MT-RNR1,23008,27511,22412,22360,19792,19183,28170,23553,15468,14691
MT-RNR2,218128,217479,210646,213565,207606,186191,221009,229958,162615,179402
MT-TA,19,7,10,18,9,15,4,21,5,11
MT-TC,4,0,3,2,5,2,2,7,1,1
MT-TD,0,0,0,0,0,0,0,0,0,0
MT-TE,5,3,3,7,2,7,2,7,2,5
MT-TF,0,1,0,0,1,0,0,1,2,0
MT-TG,0,0,0,0,0,0,0,0,0,0
MT-TH,0,0,0,0,2,0,1,0,0,0
MT-TI,0,0,0,0,0,0,0,0,0,0
MT-TK,0,0,0,0,0,0,0,0,0,0
MT-TL1,0,0,1,1,0,0,1,0,0,2
MT-TL2,0,0,0,0,0,0,0,0,0,0
MT-TM,0,0,0,1,1,0,0,0,0,1
MT-TN,1,2,4,2,9,3,2,12,2,3
MT-TP,1,0,0,0,0,1,0,0,0,0
MT-TQ,0,1,1,1,0,0,1,0,1,1
MT-TR,0,0,0,0,1,0,0,0,0,0
MT-TS1,0,0,2,3,0,2,1,5,0,0
MT-TS2,2,0,0,1,1,0,0,0,0,0
MT-TT,0,0,1,0,0,0,0,0,0,0
MT-TV,0,0,0,0,1,0,1,0,0,0
MT-TW,1,0,0,0,1,0,1,1,0,0
MT-TY,2,0,1,3,3,1,1,1,0,3
MT1A,25,29,19,59,51,53,13,22,20,26
MT1B,0,0,0,0,0,0,0,0,0,0
MT1CP,0,0,0,0,0,0,0,0,0,0
MT1DP,0,0,0,0,0,0,0,0,0,0
MT1E,1210,720,2776,1436,2413,1484,1222,1182,1503,967
MT1F,10,3,47,8,6,13,9,3,2,1
MT1G,2,0,9,4,3,1,1,2,0,2
MT1H,0,0,0,0,0,0,0,0,0,0
MT1HL1,0,0,0,0,1,0,0,0,0,0
MT1IP,0,0,0,0,0,0,0,0,0,0
MT1JP,0,0,1,0,0,0,0,0,0,1
MT1M,71,46,83,72,92,60,47,71,39,34
MT1P1,0,0,0,0,0,0,0,0,0,0
MT1P3,0,0,2,0,0,0,0,0,0,0
MT1X,300,202,394,485,650,482,232,275,272,197
MT1XP1,0,0,0,0,0,0,0,1,0,0
MT2A,26869,13953,39470,29983,51817,28212,17242,15755,31631,17245
MT2P1,2,2,5,5,3,6,0,3,5,7
MT3,7,0,1,3,6,0,4,1,3,3
MT4,0,0,0,0,0,0,0,0,0,0
MTA1,2675,2571,2376,2813,3043,2786,2133,2339,2355,1988
MTA1-DT,76,42,50,39,70,31,49,42,40,44
MTA2,4246,4150,4295,4726,5087,4435,3422,3456,4186,2980
MTA3,705,727,667,613,739,647,579,570,511,593
MTA3P1,0,0,0,0,0,0,0,0,0,0
MTAP,4808,3681,4990,5660,6145,4114,2762,2882,3944,2639
MTAPP1,0,0,0,0,0,0,0,0,0,0
MTAPP2,1,0,1,0,0,0,0,0,0,0
MTARC1,19,16,7,9,19,15,11,16,5,2
MTARC2,63,56,150,64,85,66,77,51,72,61
MTARC2P1,0,0,0,0,0,0,0,0,0,0
MTATP6P1,6673,5983,5500,6270,8280,7624,5197,6093,3946,5087
MTATP6P10,0,0,0,0,0,0,0,0,0,0
MTATP6P11,1,0,0,0,1,0,0,0,2,0
MTATP6P13,0,0,0,0,0,0,0,0,0,0
MTATP6P14,0,0,0,0,0,0,0,0,0,0
MTATP6P15,0,1,0,0,0,0,0,0,0,0
MTATP6P16,0,0,0,2,0,0,0,0,1,2
MTATP6P17,0,0,0,0,0,0,0,0,0,0
MTATP6P18,0,0,0,0,0,0,0,0,0,0
MTATP6P19,0,0,0,0,0,0,0,0,0,0
MTATP6P2,0,0,0,0,0,1,0,0,0,1
MTATP6P20,0,0,0,0,0,0,0,0,0,0
MTATP6P21,0,0,0,0,0,0,0,0,0,0
MTATP6P22,0,0,0,0,0,0,0,0,0,0
MTATP6P23,0,0,0,0,0,0,0,0,0,0
MTATP6P24,0,0,0,0,0,0,0,0,0,0
MTATP6P25,0,0,0,0,0,0,0,0,0,0
MTATP6P26,1,1,0,1,5,0,1,1,1,2
MTATP6P27,1,1,0,1,2,0,0,0,0,0
MTATP6P29,0,0,0,0,0,0,0,0,0,0
MTATP6P3,0,0,0,0,0,0,0,0,0,0
MTATP6P30,0,0,0,0,0,0,0,0,0,0
MTATP6P31,0,0,0,0,0,0,0,0,0,0
MTATP6P4,0,0,0,0,0,0,0,0,0,0
MTATP6P5,0,0,0,0,0,0,0,0,0,0
MTATP6P7,0,0,0,0,0,0,0,0,0,0
MTATP6P8,0,0,0,0,0,0,0,0,0,0
MTATP6P9,0,0,0,0,0,0,0,0,0,0
MTATP8P1,1,0,0,0,0,0,0,0,0,0
MTATP8P2,0,0,0,0,0,0,0,0,1,0
MTBP,330,366,472,623,595,638,354,425,380,354
MTCH1,5829,5404,6281,5991,6405,5566,5543,5220,5581,3709
MTCH1P1,0,0,0,0,0,0,0,1,0,0
MTCH1P2,3,2,0,0,0,3,1,3,1,0
MTCH2,2756,2748,3132,3312,3916,3301,2889,2651,2852,2404
MTCH2P1,0,1,0,0,0,0,0,0,0,0
MTCH2P2,0,0,0,0,0,0,0,0,0,0
MTCH2P3,0,0,0,0,0,0,0,0,0,0
MTCH2P4,0,0,0,0,0,0,0,0,0,0
MTCL1,1140,1260,1175,1317,1479,1166,1224,1087,1104,971
MTCL1P1,0,0,0,0,0,0,0,0,0,0
MTCL2,4063,4777,4505,5769,5594,6506,4358,4589,3936,3114
MTCL3,0,0,0,0,0,3,0,0,0,0
MTCO1P1,0,0,0,0,0,0,0,0,0,0
MTCO1P10,0,0,0,0,0,0,0,0,0,0
MTCO1P11,0,1,1,0,0,0,0,0,0,0
MTCO1P12,555,382,353,398,518,387,353,343,295,432
MTCO1P14,0,0,0,0,0,0,0,0,0,0
MTCO1P15,0,0,0,0,0,0,0,0,0,0
MTCO1P17,0,0,0,0,0,0,0,0,0,0
MTCO1P18,0,0,0,0,0,0,0,0,0,0
MTCO1P19,0,0,0,0,0,0,0,0,0,0
MTCO1P2,3,0,0,0,0,0,1,0,0,0
MTCO1P20,0,0,0,0,0,0,0,0,0,0
MTCO1P21,0,0,0,0,0,0,0,1,0,0
MTCO1P22,0,0,0,0,0,0,0,0,0,0
MTCO1P23,0,0,0,0,0,0,0,0,0,0
MTCO1P24,0,0,0,0,0,0,0,0,0,0
MTCO1P25,0,0,0,0,0,0,0,0,0,0
MTCO1P27,0,0,0,0,0,0,0,0,0,0
MTCO1P28,2,2,0,2,3,6,0,1,0,1
MTCO1P29,0,0,0,0,0,0,0,0,0,0
MTCO1P3,0,0,0,0,0,0,0,0,0,0
MTCO1P30,0,0,0,0,0,0,0,0,0,0
MTCO1P31,0,0,0,0,0,0,0,0,0,0
MTCO1P35,0,0,0,0,0,0,0,0,0,0
MTCO1P38,0,0,0,0,0,0,0,0,0,0
MTCO1P39,0,0,0,0,0,0,0,0,0,0
MTCO1P4,0,0,0,0,0,0,0,0,0,0
MTCO1P40,0,0,1,1,1,0,0,0,1,0
MTCO1P42,0,0,0,0,0,0,0,0,0,0
MTCO1P43,0,0,0,0,0,0,0,0,0,0
MTCO1P44,0,0,0,0,0,0,0,0,0,0
MTCO1P45,0,0,0,0,0,0,0,0,0,0
MTCO1P46,0,0,0,0,0,0,0,0,0,0
MTCO1P47,0,0,0,0,0,0,0,0,0,0
MTCO1P48,0,0,0,0,0,0,0,0,0,0
MTCO1P49,0,0,0,0,0,0,0,0,0,0
MTCO1P5,0,0,0,0,0,0,0,0,0,0
MTCO1P51,0,0,0,0,0,0,0,0,0,0
MTCO1P52,0,0,0,0,0,0,0,0,0,0
MTCO1P53,0,0,1,1,0,0,0,0,0,0
MTCO1P54,0,0,0,0,0,0,0,0,0,0
MTCO1P55,0,0,0,0,0,0,0,0,0,0
MTCO1P56,0,0,0,0,0,0,0,0,0,0
MTCO1P57,0,0,0,0,0,0,0,0,0,0
MTCO1P58,0,0,0,0,0,0,0,0,0,0
MTCO1P59,0,0,0,0,0,0,0,0,0,0
MTCO1P6,0,0,0,0,0,0,0,0,0,0
MTCO1P7,0,0,0,0,0,0,0,0,0,0
MTCO1P8,0,0,0,0,0,0,0,0,0,0
MTCO1P9,0,0,0,0,0,0,0,0,0,0
MTCO2P1,0,0,0,0,0,0,0,0,0,0
MTCO2P10,0,0,0,0,0,0,0,0,0,0
MTCO2P11,0,0,0,0,0,0,0,0,0,0
MTCO2P12,17,23,15,17,11,16,9,10,14,8
MTCO2P15,0,0,0,0,0,0,0,0,0,0
MTCO2P16,3,0,0,0,1,3,0,1,0,0
MTCO2P17,0,0,0,0,0,0,0,0,0,0
MTCO2P18,0,0,0,0,0,0,0,0,0,0
MTCO2P19,0,0,0,0,0,0,0,0,0,0
MTCO2P2,1,2,3,1,1,1,0,1,1,1
MTCO2P20,0,0,0,0,0,0,0,0,0,0
MTCO2P21,0,0,0,0,0,0,0,0,0,0
MTCO2P22,0,1,0,0,0,1,0,1,0,0
MTCO2P23,0,0,0,0,0,0,0,0,0,0
