#node	identifier	category	term ID	term description
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000284	Organism form
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000379	Embryo
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000404	Epidermis
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000556	Germ layer
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000634	Integument
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000839	Mesoderm
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0000847	Melanocyte
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001253	Skin
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001289	Squamous cell carcinoma cell
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001393	Mesenchyme
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001424	Uterus
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001470	Epidermal cell
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0001489	Whole body
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0002625	Mesenchymal cell
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0003091	Urogenital system
SNAI2	9606.ENSP00000020945	TISSUES	BTO:0003099	Internal female genital organ
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0000785	Chromatin
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005622	Intracellular
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005634	Nucleus
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005654	Nucleoplasm
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005694	Chromosome
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005737	Cytoplasm
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005856	Cytoskeleton
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0005882	Intermediate filament
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0031981	Nuclear lumen
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043226	Organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043229	Intracellular organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0043233	Organelle lumen
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0045098	Type III intermediate filament
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0045111	Intermediate filament cytoskeleton
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0099080	Supramolecular complex
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0099513	Polymeric cytoskeletal fiber
SNAI2	9606.ENSP00000020945	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SNAI2	9606.ENSP00000020945	Monarch	HP:0000077	Abnormality of the kidney
SNAI2	9606.ENSP00000020945	Monarch	HP:0000079	Abnormality of the urinary system
SNAI2	9606.ENSP00000020945	Monarch	HP:0000118	Phenotypic abnormality
SNAI2	9606.ENSP00000020945	Monarch	HP:0000119	Abnormality of the genitourinary system
SNAI2	9606.ENSP00000020945	Monarch	HP:0000152	Abnormality of head or neck
SNAI2	9606.ENSP00000020945	Monarch	HP:0000153	Abnormality of the mouth
SNAI2	9606.ENSP00000020945	Monarch	HP:0000159	Abnormal lip morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000163	Abnormal oral cavity morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000177	Abnormal upper lip morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000234	Abnormality of the head
SNAI2	9606.ENSP00000020945	Monarch	HP:0000240	Abnormality of skull size
SNAI2	9606.ENSP00000020945	Monarch	HP:0000252	Microcephaly
SNAI2	9606.ENSP00000020945	Monarch	HP:0000271	Abnormality of the face
SNAI2	9606.ENSP00000020945	Monarch	HP:0000288	Abnormality of the philtrum
SNAI2	9606.ENSP00000020945	Monarch	HP:0000315	Abnormality of the orbital region
SNAI2	9606.ENSP00000020945	Monarch	HP:0000343	Long philtrum
SNAI2	9606.ENSP00000020945	Monarch	HP:0000364	Hearing abnormality
SNAI2	9606.ENSP00000020945	Monarch	HP:0000365	Hearing impairment
SNAI2	9606.ENSP00000020945	Monarch	HP:0000366	Abnormality of the nose
SNAI2	9606.ENSP00000020945	Monarch	HP:0000407	Sensorineural hearing impairment
SNAI2	9606.ENSP00000020945	Monarch	HP:0000422	Abnormal nasal bridge morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000431	Wide nasal bridge
SNAI2	9606.ENSP00000020945	Monarch	HP:0000478	Abnormality of the eye
SNAI2	9606.ENSP00000020945	Monarch	HP:0000492	Abnormal eyelid morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000499	Abnormal eyelash morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000506	Telecanthus
SNAI2	9606.ENSP00000020945	Monarch	HP:0000508	Ptosis
SNAI2	9606.ENSP00000020945	Monarch	HP:0000525	Abnormality iris morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000534	Abnormal eyebrow morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000553	Abnormal uvea morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000598	Abnormality of the ear
SNAI2	9606.ENSP00000020945	Monarch	HP:0000664	Synophrys
SNAI2	9606.ENSP00000020945	Monarch	HP:0000707	Abnormality of the nervous system
SNAI2	9606.ENSP00000020945	Monarch	HP:0000924	Abnormality of the skeletal system
SNAI2	9606.ENSP00000020945	Monarch	HP:0000929	Abnormal skull morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0000951	Abnormality of the skin
SNAI2	9606.ENSP00000020945	Monarch	HP:0000998	Hypertrichosis
SNAI2	9606.ENSP00000020945	Monarch	HP:0001000	Abnormality of skin pigmentation
SNAI2	9606.ENSP00000020945	Monarch	HP:0001010	Hypopigmentation of the skin
SNAI2	9606.ENSP00000020945	Monarch	HP:0001053	Hypopigmented skin patches
SNAI2	9606.ENSP00000020945	Monarch	HP:0001100	Heterochromia iridis
SNAI2	9606.ENSP00000020945	Monarch	HP:0001249	Intellectual disability
SNAI2	9606.ENSP00000020945	Monarch	HP:0001251	Ataxia
SNAI2	9606.ENSP00000020945	Monarch	HP:0001252	Hypotonia
SNAI2	9606.ENSP00000020945	Monarch	HP:0001574	Abnormality of the integument
SNAI2	9606.ENSP00000020945	Monarch	HP:0001595	Abnormal hair morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0001626	Abnormality of the cardiovascular system
SNAI2	9606.ENSP00000020945	Monarch	HP:0002011	Morphological central nervous system abnormality
SNAI2	9606.ENSP00000020945	Monarch	HP:0002060	Abnormal cerebral morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0002086	Abnormality of the respiratory system
SNAI2	9606.ENSP00000020945	Monarch	HP:0002088	Abnormal lung morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0002211	White forelock
SNAI2	9606.ENSP00000020945	Monarch	HP:0002216	Premature graying of hair
SNAI2	9606.ENSP00000020945	Monarch	HP:0002219	Facial hypertrichosis
SNAI2	9606.ENSP00000020945	Monarch	HP:0002226	White eyebrow
SNAI2	9606.ENSP00000020945	Monarch	HP:0002227	White eyelashes
SNAI2	9606.ENSP00000020945	Monarch	HP:0002242	Abnormal intestine morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0002251	Aganglionic megacolon
SNAI2	9606.ENSP00000020945	Monarch	HP:0002270	Abnormality of the autonomic nervous system
SNAI2	9606.ENSP00000020945	Monarch	HP:0002597	Abnormality of the vasculature
SNAI2	9606.ENSP00000020945	Monarch	HP:0002648	Obsolete Abnormality of calvarial morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0002664	Neoplasm
SNAI2	9606.ENSP00000020945	Monarch	HP:0002977	Aplasia/Hypoplasia involving the central nervous system
SNAI2	9606.ENSP00000020945	Monarch	HP:0003011	Abnormality of the musculature
SNAI2	9606.ENSP00000020945	Monarch	HP:0003808	Abnormal muscle tone
SNAI2	9606.ENSP00000020945	Monarch	HP:0004328	Abnormal anterior eye segment morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0004362	Abnormality of enteric ganglion morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0004414	Abnormality of the pulmonary artery
SNAI2	9606.ENSP00000020945	Monarch	HP:0004930	Abnormality of the pulmonary vasculature
SNAI2	9606.ENSP00000020945	Monarch	HP:0005105	Abnormal nasal morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0005599	Hypopigmentation of hair
SNAI2	9606.ENSP00000020945	Monarch	HP:0007364	Aplasia/Hypoplasia of the cerebrum
SNAI2	9606.ENSP00000020945	Monarch	HP:0007443	Partial albinism
SNAI2	9606.ENSP00000020945	Monarch	HP:0007495	Prematurely aged appearance
SNAI2	9606.ENSP00000020945	Monarch	HP:0007542	Absent pigmentation of the ventral chest
SNAI2	9606.ENSP00000020945	Monarch	HP:0007544	Piebaldism
SNAI2	9606.ENSP00000020945	Monarch	HP:0008034	Abnormal iris pigmentation
SNAI2	9606.ENSP00000020945	Monarch	HP:0008069	Neoplasm of the skin
SNAI2	9606.ENSP00000020945	Monarch	HP:0008527	Congenital sensorineural hearing impairment
SNAI2	9606.ENSP00000020945	Monarch	HP:0009121	Abnormal axial skeleton morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0009887	Abnormality of hair pigmentation
SNAI2	9606.ENSP00000020945	Monarch	HP:0010935	Abnormality of the upper urinary tract
SNAI2	9606.ENSP00000020945	Monarch	HP:0011024	Abnormality of the gastrointestinal tract
SNAI2	9606.ENSP00000020945	Monarch	HP:0011121	Abnormality of skin morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0011138	Abnormality of skin adnexa morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0011354	Generalized abnormality of skin
SNAI2	9606.ENSP00000020945	Monarch	HP:0011355	Localized skin lesion
SNAI2	9606.ENSP00000020945	Monarch	HP:0011362	Abnormal hair quantity
SNAI2	9606.ENSP00000020945	Monarch	HP:0011365	Patchy hypopigmentation of hair
SNAI2	9606.ENSP00000020945	Monarch	HP:0011389	Functional abnormality of the inner ear
SNAI2	9606.ENSP00000020945	Monarch	HP:0011442	Abnormal central motor function
SNAI2	9606.ENSP00000020945	Monarch	HP:0011443	Abnormality of coordination
SNAI2	9606.ENSP00000020945	Monarch	HP:0011446	Abnormality of higher mental function
SNAI2	9606.ENSP00000020945	Monarch	HP:0011793	Neoplasm by anatomical site
SNAI2	9606.ENSP00000020945	Monarch	HP:0011804	Abnormal muscle physiology
SNAI2	9606.ENSP00000020945	Monarch	HP:0011842	Abnormal skeletal morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012252	Abnormal respiratory system morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012331	Abnormal autonomic nervous system morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012372	Abnormal eye morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012373	Abnormal eye physiology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012443	Abnormality of brain morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012638	Abnormal nervous system physiology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012639	Abnormal nervous system morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0012718	Morphological abnormality of the gastrointestinal tract
SNAI2	9606.ENSP00000020945	Monarch	HP:0012733	Macule
SNAI2	9606.ENSP00000020945	Monarch	HP:0012759	Neurodevelopmental abnormality
SNAI2	9606.ENSP00000020945	Monarch	HP:0025028	Abnormality of enteric nervous system morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0025031	Abnormality of the digestive system
SNAI2	9606.ENSP00000020945	Monarch	HP:0025033	Abnormality of digestive system morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0030669	Abnormal ocular adnexa morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0031704	Abnormal ear physiology
SNAI2	9606.ENSP00000020945	Monarch	HP:0031816	Abnormal oral morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0032039	Abnormality of the ocular adnexa
SNAI2	9606.ENSP00000020945	Monarch	HP:0033127	Abnormality of the musculoskeletal system
SNAI2	9606.ENSP00000020945	Monarch	HP:0040007	Absent pigmentation of chest
SNAI2	9606.ENSP00000020945	Monarch	HP:0040195	Decreased head circumference
SNAI2	9606.ENSP00000020945	Monarch	HP:0100543	Cognitive impairment
SNAI2	9606.ENSP00000020945	Monarch	HP:0100547	Abnormal forebrain morphology
SNAI2	9606.ENSP00000020945	Monarch	HP:0200064	Asymmetry of iris pigmentation
SNAI2	9606.ENSP00000020945	Monarch	HP:0200098	Absent skin pigmentation
SNAI2	9606.ENSP00000020945	Monarch	HP:0410008	Abnormality of the peripheral nervous system
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0209	Deafness
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0217	Developmental protein
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0238	DNA-binding
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0479	Metal-binding
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0539	Nucleus
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0677	Repeat
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0678	Repressor
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0804	Transcription
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0805	Transcription regulation
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0862	Zinc
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0863	Zinc-finger
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0897	Waardenburg syndrome
SNAI2	9606.ENSP00000020945	UniProt Keywords	KW-0963	Cytoplasm
SNAI2	9606.ENSP00000020945	InterPro	IPR013087	Zinc finger C2H2-type
SNAI2	9606.ENSP00000020945	InterPro	IPR036236	Zinc finger C2H2 superfamily
SNAI2	9606.ENSP00000020945	SMART	SM00355	Zinc finger
SP3	9606.ENSP00000310301	GO Process	GO:0000003	Reproduction
SP3	9606.ENSP00000310301	GO Process	GO:0000122	Negative regulation of transcription by RNA polymerase II
SP3	9606.ENSP00000310301	GO Process	GO:0001501	Skeletal system development
SP3	9606.ENSP00000310301	GO Process	GO:0001503	Ossification
SP3	9606.ENSP00000310301	GO Process	GO:0001654	Eye development
SP3	9606.ENSP00000310301	GO Process	GO:0001701	In utero embryonic development
SP3	9606.ENSP00000310301	GO Process	GO:0001775	Cell activation
SP3	9606.ENSP00000310301	GO Process	GO:0001779	Natural killer cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0001824	Blastocyst development
SP3	9606.ENSP00000310301	GO Process	GO:0001825	Blastocyst formation
SP3	9606.ENSP00000310301	GO Process	GO:0001829	Trophectodermal cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0001889	Liver development
SP3	9606.ENSP00000310301	GO Process	GO:0001890	Placenta development
SP3	9606.ENSP00000310301	GO Process	GO:0001892	Embryonic placenta development
SP3	9606.ENSP00000310301	GO Process	GO:0002244	Hematopoietic progenitor cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0002262	Myeloid cell homeostasis
SP3	9606.ENSP00000310301	GO Process	GO:0002318	Myeloid progenitor cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0002376	Immune system process
SP3	9606.ENSP00000310301	GO Process	GO:0002520	Immune system development
SP3	9606.ENSP00000310301	GO Process	GO:0002521	Leukocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0002573	Myeloid leukocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0003006	Developmental process involved in reproduction
SP3	9606.ENSP00000310301	GO Process	GO:0006355	Regulation of transcription, DNA-templated
SP3	9606.ENSP00000310301	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
SP3	9606.ENSP00000310301	GO Process	GO:0007275	Multicellular organism development
SP3	9606.ENSP00000310301	GO Process	GO:0007423	Sensory organ development
SP3	9606.ENSP00000310301	GO Process	GO:0007565	Female pregnancy
SP3	9606.ENSP00000310301	GO Process	GO:0009653	Anatomical structure morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0009790	Embryo development
SP3	9606.ENSP00000310301	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
SP3	9606.ENSP00000310301	GO Process	GO:0009887	Animal organ morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0009889	Regulation of biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0009890	Negative regulation of biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0009891	Positive regulation of biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0009892	Negative regulation of metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0009893	Positive regulation of metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0009987	Cellular process
SP3	9606.ENSP00000310301	GO Process	GO:0010468	Regulation of gene expression
SP3	9606.ENSP00000310301	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0019222	Regulation of metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0022414	Reproductive process
SP3	9606.ENSP00000310301	GO Process	GO:0030097	Hemopoiesis
SP3	9606.ENSP00000310301	GO Process	GO:0030098	Lymphocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030099	Myeloid cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030101	Natural killer cell activation
SP3	9606.ENSP00000310301	GO Process	GO:0030154	Cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030183	B cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030217	T cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030218	Erythrocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030219	Megakaryocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030224	Monocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0030323	Respiratory tube development
SP3	9606.ENSP00000310301	GO Process	GO:0030324	Lung development
SP3	9606.ENSP00000310301	GO Process	GO:0030851	Granulocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0031076	Embryonic camera-type eye development
SP3	9606.ENSP00000310301	GO Process	GO:0031323	Regulation of cellular metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0031324	Negative regulation of cellular metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0031325	Positive regulation of cellular metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0031326	Regulation of cellular biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0031327	Negative regulation of cellular biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:0032501	Multicellular organismal process
SP3	9606.ENSP00000310301	GO Process	GO:0032502	Developmental process
SP3	9606.ENSP00000310301	GO Process	GO:0032504	Multicellular organism reproduction
SP3	9606.ENSP00000310301	GO Process	GO:0034101	Erythrocyte homeostasis
SP3	9606.ENSP00000310301	GO Process	GO:0035295	Tube development
SP3	9606.ENSP00000310301	GO Process	GO:0042110	T cell activation
SP3	9606.ENSP00000310301	GO Process	GO:0042113	B cell activation
SP3	9606.ENSP00000310301	GO Process	GO:0042592	Homeostatic process
SP3	9606.ENSP00000310301	GO Process	GO:0043009	Chordate embryonic development
SP3	9606.ENSP00000310301	GO Process	GO:0043010	Camera-type eye development
SP3	9606.ENSP00000310301	GO Process	GO:0043353	Enucleate erythrocyte differentiation
SP3	9606.ENSP00000310301	GO Process	GO:0044703	Multi-organism reproductive process
SP3	9606.ENSP00000310301	GO Process	GO:0044706	Multi-multicellular organism process
SP3	9606.ENSP00000310301	GO Process	GO:0045321	Leukocyte activation
SP3	9606.ENSP00000310301	GO Process	GO:0045892	Negative regulation of transcription, DNA-templated
SP3	9606.ENSP00000310301	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
SP3	9606.ENSP00000310301	GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
SP3	9606.ENSP00000310301	GO Process	GO:0046649	Lymphocyte activation
SP3	9606.ENSP00000310301	GO Process	GO:0048048	Embryonic eye morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048513	Animal organ development
SP3	9606.ENSP00000310301	GO Process	GO:0048518	Positive regulation of biological process
SP3	9606.ENSP00000310301	GO Process	GO:0048519	Negative regulation of biological process
SP3	9606.ENSP00000310301	GO Process	GO:0048522	Positive regulation of cellular process
SP3	9606.ENSP00000310301	GO Process	GO:0048523	Negative regulation of cellular process
SP3	9606.ENSP00000310301	GO Process	GO:0048534	Hematopoietic or lymphoid organ development
SP3	9606.ENSP00000310301	GO Process	GO:0048562	Embryonic organ morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048568	Embryonic organ development
SP3	9606.ENSP00000310301	GO Process	GO:0048592	Eye morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048593	Camera-type eye morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048596	Embryonic camera-type eye morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048598	Embryonic morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048608	Reproductive structure development
SP3	9606.ENSP00000310301	GO Process	GO:0048609	Multicellular organismal reproductive process
SP3	9606.ENSP00000310301	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0048706	Embryonic skeletal system development
SP3	9606.ENSP00000310301	GO Process	GO:0048731	System development
SP3	9606.ENSP00000310301	GO Process	GO:0048732	Gland development
SP3	9606.ENSP00000310301	GO Process	GO:0048856	Anatomical structure development
SP3	9606.ENSP00000310301	GO Process	GO:0048869	Cellular developmental process
SP3	9606.ENSP00000310301	GO Process	GO:0048872	Homeostasis of number of cells
SP3	9606.ENSP00000310301	GO Process	GO:0048880	Sensory system development
SP3	9606.ENSP00000310301	GO Process	GO:0050789	Regulation of biological process
SP3	9606.ENSP00000310301	GO Process	GO:0050794	Regulation of cellular process
SP3	9606.ENSP00000310301	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0051252	Regulation of RNA metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0051253	Negative regulation of RNA metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0051254	Positive regulation of RNA metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0060136	Embryonic process involved in female pregnancy
SP3	9606.ENSP00000310301	GO Process	GO:0060216	Definitive hemopoiesis
SP3	9606.ENSP00000310301	GO Process	GO:0060255	Regulation of macromolecule metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0060541	Respiratory system development
SP3	9606.ENSP00000310301	GO Process	GO:0061008	Hepaticobiliary system development
SP3	9606.ENSP00000310301	GO Process	GO:0061458	Reproductive system development
SP3	9606.ENSP00000310301	GO Process	GO:0065007	Biological regulation
SP3	9606.ENSP00000310301	GO Process	GO:0065008	Regulation of biological quality
SP3	9606.ENSP00000310301	GO Process	GO:0080090	Regulation of primary metabolic process
SP3	9606.ENSP00000310301	GO Process	GO:0090596	Sensory organ morphogenesis
SP3	9606.ENSP00000310301	GO Process	GO:0150063	Visual system development
SP3	9606.ENSP00000310301	GO Process	GO:1902679	Negative regulation of RNA biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
SP3	9606.ENSP00000310301	GO Process	GO:1903131	Mononuclear cell differentiation
SP3	9606.ENSP00000310301	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
SP3	9606.ENSP00000310301	GO Process	GO:1903507	Negative regulation of nucleic acid-templated transcription
SP3	9606.ENSP00000310301	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
SP3	9606.ENSP00000310301	GO Process	GO:2001141	Regulation of RNA biosynthetic process
SP3	9606.ENSP00000310301	GO Function	GO:0000976	Transcription cis-regulatory region binding
SP3	9606.ENSP00000310301	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
SP3	9606.ENSP00000310301	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
SP3	9606.ENSP00000310301	GO Function	GO:0001217	DNA-binding transcription repressor activity
SP3	9606.ENSP00000310301	GO Function	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific
SP3	9606.ENSP00000310301	GO Function	GO:0003676	Nucleic acid binding
SP3	9606.ENSP00000310301	GO Function	GO:0003677	DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0003682	Chromatin binding
SP3	9606.ENSP00000310301	GO Function	GO:0003690	Double-stranded DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0003700	DNA-binding transcription factor activity
SP3	9606.ENSP00000310301	GO Function	GO:0005488	Binding
SP3	9606.ENSP00000310301	GO Function	GO:0005515	Protein binding
SP3	9606.ENSP00000310301	GO Function	GO:0008134	Transcription factor binding
SP3	9606.ENSP00000310301	GO Function	GO:0043167	Ion binding
SP3	9606.ENSP00000310301	GO Function	GO:0043169	Cation binding
SP3	9606.ENSP00000310301	GO Function	GO:0043565	Sequence-specific DNA binding
SP3	9606.ENSP00000310301	GO Function	GO:0046872	Metal ion binding
SP3	9606.ENSP00000310301	GO Function	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding
SP3	9606.ENSP00000310301	GO Function	GO:0097159	Organic cyclic compound binding
SP3	9606.ENSP00000310301	GO Function	GO:0140110	Transcription regulator activity
SP3	9606.ENSP00000310301	GO Function	GO:0140297	DNA-binding transcription factor binding
