"Sample","ssGSEA_Score"
"TCGA-BH-A0E1-11A-13R-A089-07",0.481331879353998
"TCGA-AC-A6IX-01A-12R-A32P-07",0.481260990794036
"TCGA-5L-AAT1-01A-12R-A41B-07",0.481173069293971
"TCGA-LL-A73Z-01A-11R-A32P-07",0.481147586507501
"TCGA-A2-A0CL-01A-11R-A115-07",0.481011483745218
"TCGA-BH-A18F-01A-11R-A12D-07",0.480907555598006
"TCGA-AR-A5QN-01A-12R-A28M-07",0.480692371638971
"TCGA-EW-A1PE-01A-11R-A144-07",0.480683361494432
"TCGA-BH-A0DS-01A-11R-A056-07",0.480622436955251
"TCGA-D8-A1XY-01A-11R-A14M-07",0.480596657639998
"TCGA-AR-A24S-01A-11R-A169-07",0.480385663976961
"TCGA-AN-A0FS-01A-11R-A034-07",0.480290222431633
"TCGA-AC-A3TN-01A-11R-A22K-07",0.480104356061203
"TCGA-BH-A201-01A-11R-A14M-07",0.48006826771472
"TCGA-A7-A425-01A-11R-A24H-07",0.479972935216536
"TCGA-GM-A2D9-01A-11R-A18M-07",0.479901790925155
"TCGA-BH-A2L8-01A-11R-A18M-07",0.479801909398191
"TCGA-E2-A150-01A-11R-A12D-07",0.479749554982756
"TCGA-A7-A26E-01A-11R-A169-07",0.479613933640115
"TCGA-E2-A572-01A-13R-A31O-07",0.479596834694455
"TCGA-W8-A86G-01A-21R-A36F-07",0.479576576879997
"TCGA-AN-A0XS-01A-22R-A109-07",0.479538216644969
"TCGA-E2-A15L-01A-11R-A12D-07",0.479514641985809
"TCGA-D8-A1J9-01A-11R-A13Q-07",0.479514616944495
"TCGA-E9-A1NI-01A-11R-A14D-07",0.479058957229774
"TCGA-BH-A0BM-11A-12R-A089-07",0.478888657396028
"TCGA-E9-A1ND-01A-11R-A144-07",0.478866555062357
"TCGA-A2-A0T7-01A-21R-A084-07",0.478859024521562
"TCGA-A7-A0DB-01A-11R-A00Z-07",0.478806922685288
"TCGA-BH-A1EX-01A-11R-A13Q-07",0.478548405641993
"TCGA-C8-A12O-01A-11R-A115-07",0.478512981662378
"TCGA-AC-A3EH-01A-22R-A22K-07",0.478503687371542
"TCGA-BH-A0C0-11A-21R-A089-07",0.478502544889998
"TCGA-AR-A1AJ-01A-21R-A12P-07",0.478467986689807
"TCGA-A7-A26F-01B-04R-A22O-07",0.478417924473026
"TCGA-AN-A0FD-01A-11R-A034-07",0.47833936128182
"TCGA-BH-A0EI-01A-11R-A115-07",0.478178288570972
"TCGA-AR-A250-01A-31R-A169-07",0.477635257373725
"TCGA-BH-A0H5-11A-62R-A115-07",0.477572116805313
"TCGA-A8-A07I-01A-11R-A00Z-07",0.477548259655999
"TCGA-AO-A0JB-01A-11R-A32Y-07",0.477371117291785
"TCGA-D8-A27G-01A-11R-A16F-07",0.477314570673518
"TCGA-V7-A7HQ-01A-11R-A33J-07",0.477258579693956
"TCGA-A2-A0SX-01A-12R-A084-07",0.477183924235007
"TCGA-C8-A138-01A-11R-A115-07",0.477094731460743
"TCGA-E9-A1RG-01A-11R-A14D-07",0.477073277003199
"TCGA-E9-A1NA-01A-11R-A144-07",0.47675128553255
"TCGA-A8-A08A-01A-11R-A32Y-07",0.476559013367974
"TCGA-E2-A1B5-01A-21R-A12P-07",0.476433099425272
"TCGA-A2-A04W-01A-31R-A115-07",0.47639045732468
"TCGA-E2-A1BC-01A-11R-A12P-07",0.476309762825072
"TCGA-B6-A0RI-01A-11R-A056-07",0.476227107967036
"TCGA-BH-A0BJ-01A-11R-A056-07",0.476126365555249
"TCGA-GI-A2C9-01A-11R-A21T-07",0.476073836471059
"TCGA-AQ-A04J-01A-02R-A034-07",0.475876334438996
"TCGA-A8-A0AD-01A-11R-A056-07",0.475847936623289
"TCGA-AR-A1AN-01A-11R-A12P-07",0.475810982007826
"TCGA-A7-A13D-01A-13R-A12P-07",0.47558211172853
"TCGA-AO-A1KO-01A-31R-A13Q-07",0.475578947702955
"TCGA-OL-A5D6-01A-21R-A27Q-07",0.475303961371925
"TCGA-BH-A0BM-01A-11R-A056-07",0.47471882936393
"TCGA-E9-A1NE-01A-21R-A14M-07",0.474525324245692
"TCGA-LL-A50Y-01A-11R-A266-07",0.474471691070075
"TCGA-AN-A046-01A-21R-A034-07",0.474288513515288
"TCGA-C8-A12T-01A-11R-A115-07",0.474238209672383
"TCGA-AR-A5QP-01A-11R-A28M-07",0.474026006461184
"TCGA-B6-A0IN-01A-11R-A034-07",0.473990362339485
"TCGA-LL-A7SZ-01A-32R-A352-07",0.473958459353104
"TCGA-D8-A1JP-01A-11R-A13Q-07",0.473917330080141
"TCGA-C8-A12V-01A-11R-A115-07",0.473881272931217
"TCGA-LL-A5YO-01A-21R-A28M-07",0.473804823232104
"TCGA-E9-A1R3-01A-31R-A14M-07",0.473793993598052
"TCGA-BH-A42V-01A-11R-A24H-07",0.473636124833956
"TCGA-BH-A0BT-11A-21R-A12P-07",0.473600347051144
"TCGA-EW-A1PF-01A-11R-A144-07",0.473546971643425
"TCGA-A2-A0ST-01A-12R-A084-07",0.473451057624742
"TCGA-E9-A295-01A-11R-A16F-07",0.473449878296103
"TCGA-AR-A24W-01A-11R-A169-07",0.473378594758287
"TCGA-E2-A15E-01A-11R-A12D-07",0.473368187900766
"TCGA-LL-A8F5-01A-11R-A36F-07",0.473262902559331
"TCGA-D8-A73X-01A-11R-A32P-07",0.47321486296643
"TCGA-BH-A0BT-01A-11R-A12P-07",0.47321314599785
"TCGA-D8-A1X8-01A-11R-A14M-07",0.473047239110646
"TCGA-E9-A5FL-01A-11R-A27Q-07",0.472991985998323
"TCGA-AR-A1AW-01A-21R-A12P-07",0.472983419501213
"TCGA-BH-A0DG-11A-43R-A12P-07",0.472944694245093
"TCGA-BH-A0W5-01A-11R-A109-07",0.472906628065832
"TCGA-AC-A2FG-01A-11R-A17B-07",0.472789534962947
"TCGA-A1-A0SN-01A-11R-A144-07",0.472625327296928
"TCGA-BH-A1EU-01A-11R-A137-07",0.472462099197976
"TCGA-A7-A4SA-01A-11R-A266-07",0.472403588891442
"TCGA-A2-A0CV-01A-31R-A115-07",0.472275905699296
"TCGA-LL-A9Q3-01A-11R-A41B-07",0.47226787264806
"TCGA-A2-A0EV-01A-11R-A034-07",0.472188293865581
"TCGA-BH-A0DQ-11A-12R-A089-07",0.472143050762278
"TCGA-E9-A1QZ-01A-21R-A169-07",0.472076469823856
"TCGA-E2-A15C-01A-31R-A12D-07",0.47177345614164
"TCGA-A1-A0SF-01A-11R-A144-07",0.471432051147255
"TCGA-A2-A1G6-01A-11R-A13Q-07",0.471264722677736
"TCGA-A7-A3IY-01A-21R-A21T-07",0.471237237206274
"TCGA-E2-A1IL-01A-11R-A14D-07",0.471162653054491
"TCGA-E2-A2P5-01A-11R-A19W-07",0.471149431467599
"TCGA-B6-A0RS-01A-11R-A084-07",0.471102682907927
"TCGA-AO-A12A-01A-21R-A115-07",0.471056730900091
"TCGA-A2-A04N-01A-11R-A115-07",0.471031371893553
"TCGA-AN-A0XR-01A-11R-A109-07",0.470806072091882
"TCGA-A1-A0SD-01A-11R-A115-07",0.470533419395541
"TCGA-BH-A1EY-01A-11R-A13Q-07",0.470426276919276
"TCGA-B6-A401-01A-11R-A239-07",0.470214138149717
"TCGA-AC-A8OQ-01A-11R-A41B-07",0.469935641451929
"TCGA-A8-A09R-01A-11R-A00Z-07",0.469868917704427
"TCGA-AC-A2FK-01A-12R-A180-07",0.469851862413884
"TCGA-BH-A0BV-01A-11R-A00Z-07",0.469822321816872
"TCGA-C8-A26V-01A-11R-A16F-07",0.469699427633361
"TCGA-E2-A1LH-01A-11R-A14D-07",0.469544824601006
"TCGA-A2-A1FZ-01A-51R-A14D-07",0.46927963772946
"TCGA-AN-A0XV-01A-11R-A109-07",0.469133593141802
"TCGA-OL-A66O-01A-11R-A31O-07",0.469082853981232
"TCGA-A7-A3J1-01A-11R-A213-07",0.468976753969336
"TCGA-AC-A62Y-01A-11R-A29R-07",0.468415476963634
"TCGA-E9-A1RF-01A-11R-A157-07",0.468366858206224
"TCGA-D8-A145-01A-11R-A115-07",0.468001093462587
"TCGA-E2-A1L8-01A-11R-A13Q-07",0.467921235849469
"TCGA-A7-A4SC-01A-12R-A266-07",0.467907068596734
"TCGA-A1-A0SG-01A-11R-A144-07",0.46781144769497
"TCGA-E2-A14Z-01A-11R-A115-07",0.467680867949768
"TCGA-BH-A1EW-11B-33R-A137-07",0.46738990328763
"TCGA-AC-A3QP-01A-11R-A22U-07",0.467039112786183
"TCGA-D8-A27N-01A-11R-A16F-07",0.466595610209624
"TCGA-E9-A1N6-01A-11R-A144-07",0.466572698510494
"TCGA-BH-A0DT-01A-21R-A12D-07",0.466535965030441
"TCGA-A8-A07U-01A-11R-A034-07",0.466358882288812
"TCGA-E2-A1L9-01A-11R-A13Q-07",0.466291916274664
"TCGA-AR-A1AT-01A-11R-A12P-07",0.466128450562726
"TCGA-EW-A424-01A-11R-A24H-07",0.466106649646834
"TCGA-AR-A24P-01A-11R-A169-07",0.465639362635741
"TCGA-BH-A18V-01A-11R-A12D-07",0.465621020576641
"TCGA-EW-A6S9-01A-22R-A33J-07",0.46559229193522
"TCGA-C8-A26X-01A-31R-A16F-07",0.465555804394608
"TCGA-D8-A27V-01A-12R-A17B-07",0.465487922815263
"TCGA-E2-A1LA-01A-11R-A144-07",0.465417843568029
"TCGA-BH-A0BS-11A-11R-A12P-07",0.465343390596505
"TCGA-OL-A66K-01A-11R-A29R-07",0.465221271747868
"TCGA-AO-A12G-01A-11R-A10J-07",0.465203813271718
"TCGA-E2-A1B4-01A-11R-A12P-07",0.465186908044524
"TCGA-AR-A0TT-01A-31R-A084-07",0.465116521294402
"TCGA-E2-A9RU-01A-11R-A41B-07",0.465046544160811
"TCGA-BH-A0H6-01A-21R-A056-07",0.464838827298685
"TCGA-A2-A0YH-01A-11R-A109-07",0.464599302154739
"TCGA-OL-A5RW-01A-11R-A28M-07",0.464596731041946
"TCGA-E2-A14O-01A-31R-A115-07",0.464536397338884
"TCGA-B6-A0RT-01A-21R-A084-07",0.464154282310288
"TCGA-BH-A0B7-11A-34R-A115-07",0.464045767432606
"TCGA-OL-A5RU-01A-11R-A28M-07",0.463854026474264
"TCGA-A2-A0YE-01A-11R-A109-07",0.46383616221041
"TCGA-A2-A0T5-01A-21R-A084-07",0.463731892156082
"TCGA-BH-A6R8-01A-21R-A33J-07",0.463677893941974
"TCGA-AO-A12E-01A-11R-A10J-07",0.463613714720389
"TCGA-3C-AALJ-01A-31R-A41B-07",0.46350052665806
"TCGA-AR-A254-01A-21R-A169-07",0.463434073621584
"TCGA-D8-A1JD-01A-11R-A13Q-07",0.463285924620538
"TCGA-A2-A04X-01A-21R-A034-07",0.463248979856866
"TCGA-EW-A6SC-01A-12R-A32P-07",0.462970632073836
"TCGA-OL-A5RX-01A-11R-A28M-07",0.462959011141453
"TCGA-A2-A3XT-01A-11R-A22U-07",0.462901541140962
"TCGA-D8-A1XW-01A-11R-A14M-07",0.462832241325324
"TCGA-B6-A0X7-01A-11R-A10J-07",0.46283169717613
"TCGA-D8-A142-01A-11R-A115-07",0.462823528589947
"TCGA-D8-A1XM-01A-21R-A14M-07",0.462495752600775
"TCGA-A8-A0A9-01A-11R-A00Z-07",0.462425513039036
"TCGA-A7-A6VW-01A-21R-A33J-07",0.462380804864614
"TCGA-BH-A0B5-01A-11R-A12P-07",0.462376195696654
"TCGA-AR-A1AM-01A-41R-A22K-07",0.462244490738726
"TCGA-AN-A0XU-01A-11R-A109-07",0.462196614876719
"TCGA-E2-A1B0-01A-11R-A12P-07",0.462192514102972
"TCGA-A7-A0CH-01A-21R-A00Z-07",0.462113263253869
"TCGA-AN-A0FT-01A-11R-A034-07",0.462081969627133
"TCGA-A8-A084-01A-21R-A00Z-07",0.462031783374149
"TCGA-B6-A400-01A-11R-A239-07",0.461920372887775
"TCGA-A7-A26J-01A-11R-A169-07",0.461893760311807
"TCGA-BH-A0WA-01A-11R-A109-07",0.461825880669035
"TCGA-AN-A0FL-01A-11R-A034-07",0.461776024302642
"TCGA-C8-A12W-01A-11R-A115-07",0.461766072414587
"TCGA-BH-A0HX-01A-21R-A056-07",0.461757361788499
"TCGA-BH-A0B7-01A-12R-A115-07",0.461724044370652
"TCGA-BH-A0BW-01A-11R-A115-07",0.461701211091939
"TCGA-D8-A3Z5-01A-41R-A24H-07",0.461692293574308
"TCGA-AR-A252-01A-11R-A169-07",0.46161419707945
"TCGA-B6-A0I6-01A-11R-A034-07",0.461333500195301
"TCGA-AO-A0JC-01A-11R-A056-07",0.461328469988034
"TCGA-E2-A14Q-01A-11R-A12D-07",0.461299249585143
"TCGA-B6-A0IG-01A-11R-A034-07",0.461286059435418
"TCGA-B6-A0RQ-01A-11R-A115-07",0.461262954147682
"TCGA-EW-A1OZ-01A-11R-A144-07",0.460998590800316
"TCGA-AR-A1AK-01A-21R-A12P-07",0.460744505169138
"TCGA-D8-A1JA-01A-11R-A13Q-07",0.460654582299269
"TCGA-C8-A134-01A-11R-A115-07",0.460411507309004
"TCGA-BH-A0HO-01A-11R-A034-07",0.460333122365603
"TCGA-GM-A2DO-01A-11R-A18M-07",0.460331458538178
"TCGA-B6-A3ZX-01A-11R-A239-07",0.460126244471317
"TCGA-E9-A3Q9-01A-11R-A21T-07",0.459898573514708
"TCGA-A2-A0CQ-01A-21R-A034-07",0.459689431966047
"TCGA-C8-A8HP-01A-11R-A36F-07",0.459606282081527
"TCGA-A1-A0SJ-01A-11R-A084-07",0.459599834062028
"TCGA-A8-A097-01A-11R-A034-07",0.459567995840066
"TCGA-E2-A1IK-01A-11R-A144-07",0.459471884764991
"TCGA-C8-A1HF-01A-11R-A137-07",0.45940739162575
"TCGA-BH-A5IZ-01A-11R-A27Q-07",0.459286472955306
"TCGA-A2-A0CK-01A-11R-A22K-07",0.45915211335545
"TCGA-D8-A1X5-01A-11R-A14D-07",0.459138937034718
"TCGA-D8-A1JJ-01A-31R-A14M-07",0.45910238816753
"TCGA-A7-A0DB-01A-11R-A277-07",0.459050459674016
"TCGA-B6-A0I5-01A-11R-A034-07",0.458936533896133
"TCGA-E2-A15D-01A-11R-A115-07",0.458692075787409
"TCGA-E9-A22B-01A-11R-A157-07",0.458440211747151
"TCGA-PL-A8LY-01A-11R-A41B-07",0.458088418626247
"TCGA-BH-A0DK-11A-13R-A089-07",0.457988800370042
"TCGA-E9-A22D-01A-11R-A157-07",0.457833845181958
"TCGA-EW-A2FV-01A-11R-A17B-07",0.457548903946301
"TCGA-BH-A18Q-01A-12R-A12D-07",0.457545598842781
"TCGA-BH-A18K-01A-11R-A12D-07",0.457524304186006
"TCGA-EW-A1PB-01A-11R-A144-07",0.457436539246143
"TCGA-A7-A2KD-01A-31R-A21T-07",0.45735314695416
"TCGA-AR-A24X-01A-11R-A169-07",0.457349591357573
"TCGA-AR-A1AU-01A-11R-A12P-07",0.457349008059609
"TCGA-B6-A40C-01A-11R-A239-07",0.457217193477655
"TCGA-E9-A24A-01A-11R-A169-07",0.456933211144007
"TCGA-UU-A93S-01A-21R-A41B-07",0.456799212678733
"TCGA-LL-A5YL-01A-12R-A29R-07",0.456796274491463
"TCGA-A8-A07B-01A-11R-A00Z-07",0.456782370729654
"TCGA-AR-A0TX-01A-11R-A084-07",0.456673085500151
"TCGA-S3-AA17-01A-11R-A41B-07",0.4566463454977
"TCGA-D8-A1JM-01A-11R-A13Q-07",0.456342794784576
"TCGA-E2-A1BD-01A-11R-A12P-07",0.456312589155753
"TCGA-AR-A2LO-01A-31R-A18M-07",0.456276435222796
"TCGA-A2-A0T2-01A-11R-A084-07",0.456112588358769
"TCGA-OL-A5RV-01A-12R-A28M-07",0.456108141632149
"TCGA-C8-A12Y-01A-11R-A12D-07",0.455977379209427
"TCGA-B6-A0WT-01A-11R-A109-07",0.455788956659111
"TCGA-GI-A2C8-11A-22R-A16F-07",0.455787751505783
"TCGA-GM-A2DF-01A-11R-A180-07",0.455758284602077
"TCGA-A8-A08P-01A-11R-A00Z-07",0.455637911330988
"TCGA-LD-A7W6-01A-81R-A352-07",0.455598649461809
"TCGA-BH-A1FN-01A-11R-A13Q-07",0.455575536559054
"TCGA-LL-A441-01A-11R-A24H-07",0.455305422783039
"TCGA-AN-A0FF-01A-11R-A034-07",0.455230741356785
"TCGA-A7-A26F-01A-21R-A169-07",0.455168032016889
"TCGA-BH-A0BA-01A-11R-A056-07",0.45512819884423
"TCGA-E2-A10B-01A-11R-A10J-07",0.454979949411344
"TCGA-AR-A0TS-01A-11R-A115-07",0.454897800438623
"TCGA-C8-A12X-01A-11R-A115-07",0.45485562334077
"TCGA-E2-A15A-01A-11R-A12D-07",0.454728192966639
"TCGA-EW-A1P3-01A-11R-A144-07",0.454691017133857
"TCGA-A2-A3XV-01A-21R-A239-07",0.454672891904716
"TCGA-AC-A6IX-06A-11R-A32P-07",0.454409755770827
"TCGA-E2-A1LH-11A-22R-A14D-07",0.454407353839599
"TCGA-BH-A0GZ-01A-11R-A056-07",0.454129903397352
"TCGA-AN-A0XP-01A-11R-A109-07",0.453887329741586
"TCGA-AN-A0FK-01A-11R-A034-07",0.453564856883366
"TCGA-A8-A08R-01A-11R-A034-07",0.453499823282908
"TCGA-D8-A27F-01A-11R-A16F-07",0.45323126746636
"TCGA-B6-A0IP-01A-11R-A034-07",0.453016316758964
"TCGA-A2-A04P-01A-31R-A034-07",0.452934334848196
"TCGA-AO-A0J6-01A-11R-A034-07",0.452781554758165
"TCGA-B6-A408-01A-12R-A24H-07",0.45269390421699
"TCGA-AN-A041-01A-11R-A034-07",0.452581686277226
"TCGA-EW-A1P8-01A-11R-A144-07",0.452482232101142
"TCGA-A2-A0T0-01A-22R-A084-07",0.452186234864774
"TCGA-A2-A0YI-01A-31R-A10J-07",0.452151766855641
"TCGA-AO-A03L-01A-41R-A056-07",0.451894221630632
"TCGA-AQ-A1H3-01A-31R-A13Q-07",0.451848330709745
"TCGA-AR-A24N-01A-11R-A169-07",0.451577434718059
"TCGA-A2-A3XX-01A-21R-A239-07",0.451546389741016
"TCGA-A8-A09V-01A-11R-A034-07",0.451449434647074
"TCGA-C8-A3M8-01A-11R-A213-07",0.451445303660299
"TCGA-A2-A1G0-01A-11R-A13Q-07",0.451368431484177
"TCGA-AC-A23C-01A-12R-A169-07",0.45131301846491
"TCGA-D8-A1XA-01A-11R-A14D-07",0.451036809451099
"TCGA-A8-A08I-01A-11R-A00Z-07",0.450919492091274
"TCGA-BH-A0E1-01A-11R-A056-07",0.450839305644522
"TCGA-A2-A259-01A-11R-A16F-07",0.450599443864368
"TCGA-BH-A1FE-01A-11R-A13Q-07",0.450594125093356
"TCGA-E9-A5UP-01A-11R-A28M-07",0.450552613831536
"TCGA-AR-A1AQ-01A-11R-A12P-07",0.450447372362583
"TCGA-A8-A086-01A-11R-A00Z-07",0.450259787252769
"TCGA-AO-A0J4-01A-11R-A034-07",0.450173278304521
"TCGA-BH-A0BG-01A-11R-A115-07",0.450114443138354
"TCGA-A7-A13D-01A-13R-A277-07",0.450093592714969
"TCGA-D8-A27P-01A-11R-A16F-07",0.450090496299767
"TCGA-C8-A26W-01A-11R-A16F-07",0.450017875451006
"TCGA-A2-A0SW-01A-11R-A084-07",0.450004643431334
"TCGA-B6-A0WW-01A-11R-A109-07",0.449500269877871
"TCGA-AO-A03N-01B-11R-A10J-07",0.449393429490645
"TCGA-B6-A0WS-01A-11R-A115-07",0.449314388911079
"TCGA-A8-A075-01A-11R-A084-07",0.449264316656381
"TCGA-C8-A273-01A-11R-A16F-07",0.449141719795291
"TCGA-BH-A28Q-01A-11R-A16F-07",0.449014978911672
"TCGA-C8-A12P-01A-11R-A115-07",0.448897159751304
"TCGA-A2-A04V-01A-21R-A034-07",0.448737035724557
"TCGA-BH-A0AW-01A-11R-A056-07",0.448672125219973
"TCGA-AN-A0G0-01A-11R-A034-07",0.448370665563874
"TCGA-BH-AB28-01A-31R-A41B-07",0.448317822258776
"TCGA-BH-A0AU-01A-11R-A12P-07",0.448298886278566
"TCGA-A2-A0SU-01A-11R-A084-07",0.4482279677849
"TCGA-LL-A740-01A-21R-A32P-07",0.448191971084646
"TCGA-A7-A13F-01A-11R-A12P-07",0.448000206139513
"TCGA-EW-A1P5-01A-11R-A144-07",0.44788904256353
"TCGA-A8-A0A2-01A-11R-A034-07",0.447845725250877
"TCGA-AO-A129-01A-21R-A10J-07",0.447722727812651
"TCGA-AN-A049-01A-21R-A00Z-07",0.447722618804697
"TCGA-D8-A1Y0-01A-11R-A14M-07",0.447673579063657
"TCGA-B6-A0X1-01A-11R-A109-07",0.447443608670738
"TCGA-AR-A1AP-01A-11R-A12P-07",0.447321956801752
"TCGA-E9-A1R4-01A-21R-A14D-07",0.447302380761751
"TCGA-E9-A1N4-01A-11R-A14M-07",0.44721962775116
"TCGA-BH-A0AU-11A-11R-A12P-07",0.447177447154105
"TCGA-A2-A0EQ-01A-11R-A034-07",0.447041302598383
"TCGA-AQ-A04L-01B-21R-A10J-07",0.446995994900354
"TCGA-OL-A66H-01A-11R-A29R-07",0.446992166005337
"TCGA-BH-A1EW-01A-11R-A137-07",0.446961964804036
"TCGA-A7-A26I-01B-06R-A22O-07",0.446663215969716
"TCGA-AC-A3QQ-01B-06R-A22O-07",0.446463588579093
"TCGA-AN-A0AM-01A-11R-A034-07",0.44636438829528
"TCGA-C8-A274-01A-11R-A16F-07",0.446232288579212
"TCGA-E2-A15A-06A-11R-A12D-07",0.446153500729407
"TCGA-E2-A14U-01A-11R-A22K-07",0.445900138453912
"TCGA-S3-AA0Z-01A-11R-A41B-07",0.445648379417502
"TCGA-BH-A42T-01A-11R-A24H-07",0.445362449330851
"TCGA-E9-A227-01A-11R-A157-07",0.445299854284615
"TCGA-AR-A24L-01A-11R-A169-07",0.445257128879024
"TCGA-A8-A08F-01A-11R-A00Z-07",0.445069169700523
"TCGA-D8-A1JB-01A-11R-A13Q-07",0.444909230541536
"TCGA-D8-A1JN-01A-11R-A13Q-07",0.444883095201071
"TCGA-BH-A0HN-01A-11R-A10U-07",0.444781607383721
"TCGA-EW-A1J3-01A-11R-A13Q-07",0.444533522762064
"TCGA-A1-A0SB-01A-11R-A144-07",0.4444431431043
"TCGA-E2-A1B6-01A-31R-A12P-07",0.444280864160705
"TCGA-B6-A0WZ-01A-11R-A109-07",0.444246290845041
"TCGA-A2-A0YC-01A-11R-A109-07",0.444189597249906
"TCGA-3C-AALI-01A-11R-A41B-07",0.443985059143642
"TCGA-BH-A1F2-01A-31R-A13Q-07",0.443971339905836
"TCGA-B6-A0I8-01A-11R-A034-07",0.443909370585992
"TCGA-A7-A0CE-01A-11R-A00Z-07",0.443629414388922
"TCGA-E2-A15K-01A-11R-A12P-07",0.4434878247591
"TCGA-E2-A1LK-01A-21R-A14D-07",0.443466062572044
"TCGA-B6-A0IE-01A-11R-A034-07",0.443308212715349
"TCGA-AO-A0J2-01A-11R-A034-07",0.443068958520592
"TCGA-A2-A25D-01A-12R-A16F-07",0.442974022902853
"TCGA-E9-A1N4-11A-33R-A14M-07",0.442842829891024
"TCGA-BH-A0DO-01B-11R-A12D-07",0.442832924121225
"TCGA-D8-A1XL-01A-11R-A14M-07",0.44277789066406
"TCGA-A8-A099-01A-11R-A00Z-07",0.442644982255825
"TCGA-A7-A3RF-01A-11R-A22K-07",0.44262352267809
"TCGA-EW-A6SB-01A-12R-A32P-07",0.44259185332607
"TCGA-A8-A09N-01A-11R-A00Z-07",0.44258846396847
"TCGA-B6-A0I1-01A-11R-A21T-07",0.442524486410348
"TCGA-A8-A07W-01A-11R-A00Z-07",0.44245453368283
"TCGA-AO-A1KT-01A-11R-A13Q-07",0.442172924226267
"TCGA-A8-A09A-01A-11R-A00Z-07",0.442029495094504
"TCGA-A2-A0YM-01A-11R-A109-07",0.441987908287683
"TCGA-BH-A0E2-01A-11R-A056-07",0.441869248417496
"TCGA-A8-A09T-01A-11R-A00Z-07",0.441776165449242
"TCGA-BH-A0C0-01A-21R-A056-07",0.441648802568603
"TCGA-BH-A0HA-11A-31R-A12P-07",0.441636102441688
"TCGA-A8-A0A6-01A-12R-A056-07",0.441478539620518
"TCGA-E9-A1RH-01A-21R-A169-07",0.441427045538816
"TCGA-A2-A3KD-01A-12R-A213-07",0.441148894386261
"TCGA-A2-A0D0-01A-11R-A00Z-07",0.441122877900291
"TCGA-BH-A1FE-11B-14R-A13Q-07",0.440969766252185
"TCGA-AO-A12F-01A-11R-A115-07",0.440860358945458
"TCGA-AC-A4ZE-01A-11R-A41B-07",0.440512036485358
"TCGA-A2-A25B-01A-11R-A169-07",0.440357656368777
"TCGA-BH-A0HB-01A-11R-A056-07",0.440114898534931
"TCGA-E9-A1RD-01A-11R-A157-07",0.440062189072282
"TCGA-E2-A1LB-11A-22R-A144-07",0.439991365995001
"TCGA-AO-A03T-01A-21R-A034-07",0.439764101467369
"TCGA-C8-A135-01A-11R-A115-07",0.439397455592597
"TCGA-A8-A08S-01A-11R-A034-07",0.439374232379823
"TCGA-A8-A08J-01A-11R-A00Z-07",0.439260746946856
"TCGA-A8-A09E-01A-11R-A00Z-07",0.439076921370883
"TCGA-E2-A10E-01A-21R-A10J-07",0.439055742301453
"TCGA-AR-A2LR-01A-12R-A18M-07",0.439010567113856
"TCGA-B6-A0IM-01A-11R-A034-07",0.438806025622238
"TCGA-E9-A1R6-01A-11R-A14D-07",0.43845849251216
"TCGA-B6-A0IJ-01A-11R-A034-07",0.437994712286477
"TCGA-AN-A0FV-01A-11R-A00Z-07",0.437903855467009
"TCGA-E9-A243-01A-21R-A169-07",0.437754198230296
"TCGA-D8-A1X9-01A-12R-A157-07",0.437558358268374
"TCGA-A8-A09W-01A-11R-A00Z-07",0.437473486676034
"TCGA-AO-A0JL-01A-11R-A056-07",0.437395177196386
"TCGA-C8-A12Z-01A-11R-A115-07",0.437009269060568
"TCGA-OL-A5DA-01A-11R-A27Q-07",0.436911805902887
"TCGA-D8-A1XD-01A-11R-A14D-07",0.436840796604273
"TCGA-AR-A0TP-01A-11R-A084-07",0.436587468436124
"TCGA-E2-A109-01A-11R-A10J-07",0.436496124426046
"TCGA-A8-A08O-01A-21R-A056-07",0.436385507689289
"TCGA-AN-A0FW-01A-11R-A034-07",0.436137723065626
"TCGA-BH-A0B1-01A-12R-A056-07",0.436071728920826
"TCGA-AC-A3OD-01B-06R-A22O-07",0.435823210812719
"TCGA-B6-A0IO-01A-11R-A034-07",0.435725410141357
"TCGA-D8-A13Z-01A-11R-A115-07",0.435685287141508
"TCGA-A2-A0D2-01A-21R-A034-07",0.435519707066882
"TCGA-AO-A03M-01B-11R-A10J-07",0.435142009997269
"TCGA-E2-A1L6-01A-11R-A13Q-07",0.434833118508955
"TCGA-E2-A15P-01A-11R-A115-07",0.434752626034053
"TCGA-AR-A24U-01A-11R-A169-07",0.434745232934253
"TCGA-BH-A0DH-01A-11R-A084-07",0.434734189894004
"TCGA-A8-A07Z-01A-11R-A00Z-07",0.434732502587891
"TCGA-C8-A1HL-01A-11R-A137-07",0.434215878331865
"TCGA-AN-A0FX-01A-11R-A034-07",0.434170638551392
"TCGA-D8-A1JC-01A-11R-A13Q-07",0.434078295255365
"TCGA-AC-A3YJ-01A-11R-A22U-07",0.433952525588826
"TCGA-EW-A2FS-01A-11R-A17B-07",0.433839528157679
"TCGA-AO-A03R-01A-21R-A034-07",0.433827546243222
"TCGA-EW-A1IZ-01A-11R-A13Q-07",0.433766701995402
"TCGA-A8-A09B-01A-11R-A00Z-07",0.433701335739487
"TCGA-BH-A18H-01A-11R-A12D-07",0.433665427927288
"TCGA-AR-A2LK-01A-11R-A180-07",0.433654873284058
"TCGA-JL-A3YX-01A-11R-A22U-07",0.433620457292033
